tree	branch	segment	file	len	dbh
T11	B	1	medial	38.006	NA
T11	B	1	medial	49.04	NA
T11	B	1	medial	47.201	NA
T11	B	1	medial	41.684	NA
T11	B	1	medial	32.1825	NA
T11	B	1	medial	38.619	NA
T11	B	1	medial	26.359	NA
T11	B	1	medial	38.619	NA
T11	B	1	medial	25.746	NA
T11	B	1	medial	49.653	NA
T11	B	1	marginal	33.102	NA
T11	B	1	marginal	31.263	NA
T11	B	1	marginal	33.715	NA
T11	B	1	marginal	24.52	NA
T11	B	3	medial	42.91	NA
T11	B	3	medial	36.78	NA
T11	B	3	medial	32.1825	NA
T11	B	3	medial	38.3125	NA
T11	B	3	medial	32.7955	NA
T11	B	3	medial	36.4735	NA
T11	B	3	medial	40.458	NA
T11	B	3	medial	38.9255	NA
T11	B	3	medial	35.554	NA
T11	B	3	medial	44.136	NA
T11	B	3	marginal	33.102	NA
T11	B	3	marginal	34.6345	NA
T11	B	3	marginal	30.9565	NA
T11	B	3	marginal	27.8915	NA
T11	C	2	medial	42.297	NA
T11	C	2	medial	37.6995	NA
T11	C	2	medial	34.0215	NA
T11	C	2	medial	30.65	NA
T11	C	2	medial	37.6995	NA
T11	C	2	medial	38.006	NA
T11	C	2	marginal	32.7955	NA
T11	C	2	marginal	34.328	NA
T11	C	2	marginal	32.7955	NA
T11	C	2	marginal	33.102	NA
T11	D	1	medial	45.362	NA
T11	D	1	medial	31.263	NA
T11	D	1	medial	54.557	NA
T11	D	1	medial	48.427	NA
T11	D	1	medial	53.331	NA
T11	D	1	medial	50.266	NA
T11	D	1	medial	48.427	NA
T11	D	1	medial	45.975	NA
T11	D	1	medial	47.814	NA
T11	D	1	medial	31.876	NA
T11	D	1	marginal	25.746	NA
T11	D	1	marginal	30.65	NA
T11	D	1	marginal	22.681	NA
T11	D	1	marginal	30.65	NA
T11	D	3	medial	41.3775	NA
T11	D	3	medial	55.783	NA
T11	D	3	medial	53.944	NA
T11	D	3	medial	61.3	NA
T11	D	3	medial	32.489	NA
T11	D	3	medial	40.7645	NA
T11	D	3	medial	48.7335	NA
T11	D	3	medial	41.9905	NA
T11	D	3	medial	48.1205	NA
T11	D	3	medial	56.396	NA
T11	D	3	marginal	25.746	NA
T11	D	3	marginal	33.715	NA
T11	D	3	marginal	25.746	NA
T11	D	3	marginal	36.78	NA
T12	A	1	medial	35.2475	NA
T12	A	1	medial	41.684	NA
T12	A	1	medial	36.167	NA
T12	A	1	medial	38.3125	NA
T12	A	1	medial	37.393	NA
T12	A	1	medial	36.78	NA
T12	A	1	medial	37.6995	NA
T12	A	1	medial	39.5385	NA
T12	A	1	medial	34.0215	NA
T12	A	1	medial	34.0215	NA
T12	A	1	marginal	30.037	NA
T12	A	1	marginal	28.5045	NA
T12	A	1	marginal	26.359	NA
T12	A	1	marginal	30.65	NA
T12	A	2	medial	33.715	NA
T12	A	2	medial	33.4085	NA
T12	A	2	medial	32.489	NA
T12	A	2	medial	34.328	NA
T12	A	2	medial	34.0215	NA
T12	A	2	medial	33.715	NA
T12	A	2	medial	36.167	NA
T12	A	2	medial	34.6345	NA
T12	A	2	medial	34.941	NA
T12	A	2	medial	31.876	NA
T12	A	2	marginal	28.811	NA
T12	A	2	marginal	24.52	NA
T12	A	2	marginal	30.65	NA
T12	A	2	marginal	25.4395	NA
T12	B	3	medial	33.102	NA
T12	B	3	medial	36.167	NA
T12	B	3	medial	32.7955	NA
T12	B	3	medial	31.5695	NA
T12	B	3	medial	31.263	NA
T12	B	3	medial	32.7955	NA
T12	B	3	medial	27.8915	NA
T12	B	3	medial	38.3125	NA
T12	B	3	medial	38.006	NA
T12	B	3	medial	33.102	NA
T12	B	3	marginal	24.2135	NA
T12	B	3	marginal	27.8915	NA
T12	B	3	marginal	27.585	NA
T12	B	3	marginal	19.616	NA
T12	C	1	medial	44.136	NA
T12	C	1	medial	39.845	NA
T12	C	1	medial	24.52	NA
T12	C	1	medial	31.876	NA
T12	C	1	medial	43.523	NA
T12	C	1	medial	41.3775	NA
T12	C	1	medial	38.619	NA
T12	C	1	medial	44.749	NA
T12	C	1	medial	38.006	NA
T12	C	1	medial	40.458	NA
T12	C	1	marginal	26.359	NA
T12	C	1	marginal	26.359	NA
T12	C	1	marginal	28.198	NA
T12	C	1	marginal	28.811	NA
T12	C	2	medial	33.715	NA
T12	C	2	medial	34.0215	NA
T12	C	2	medial	35.554	NA
T12	C	2	medial	38.3125	NA
T12	C	2	medial	35.2475	NA
T12	C	2	medial	32.1825	NA
T12	C	2	medial	32.489	NA
T12	C	2	medial	36.4735	NA
T12	C	2	medial	40.7645	NA
T12	C	2	medial	34.328	NA
T12	C	2	marginal	24.52	NA
T12	C	2	marginal	28.5045	NA
T12	C	2	marginal	25.4395	NA
T12	C	2	marginal	26.359	NA
T12	C	3	medial	31.5695	NA
T12	C	3	medial	28.198	NA
T12	C	3	medial	39.845	NA
T12	C	3	medial	34.941	NA
T12	C	3	medial	33.715	NA
T12	C	3	medial	36.78	NA
T12	C	3	medial	32.1825	NA
T12	C	3	medial	39.232	NA
T12	C	3	medial	34.6345	NA
T12	C	3	medial	37.0865	NA
T12	C	3	marginal	38.619	NA
T12	C	3	marginal	34.6345	NA
T12	C	3	marginal	42.297	NA
T12	C	3	marginal	35.2475	NA
T13	A	1	medial	34.0215	NA
T13	A	1	medial	35.554	NA
T13	A	1	medial	40.1515	NA
T13	A	1	medial	30.9565	NA
T13	A	1	medial	32.489	NA
T13	A	1	medial	31.5695	NA
T13	A	1	medial	38.006	NA
T13	A	1	medial	37.6995	NA
T13	A	1	medial	43.2165	NA
T13	A	1	medial	42.91	NA
T13	A	1	marginal	27.8915	NA
T13	A	1	marginal	24.52	NA
T13	A	1	marginal	30.65	NA
T13	A	1	marginal	24.2135	NA
T13	A	2	medial	32.489	NA
T13	A	2	medial	31.263	NA
T13	A	2	medial	38.006	NA
T13	A	2	medial	38.619	NA
T13	A	2	medial	32.7955	NA
T13	A	2	medial	39.232	NA
T13	A	2	medial	38.619	NA
T13	A	2	medial	33.102	NA
T13	A	2	medial	38.006	NA
T13	A	2	medial	31.876	NA
T13	A	2	marginal	35.554	NA
T13	A	2	marginal	32.489	NA
T13	A	2	marginal	37.393	NA
T13	A	2	marginal	31.263	NA
T13	B	3	medial	28.198	NA
T13	B	3	medial	25.746	NA
T13	B	3	medial	32.1825	NA
T13	B	3	medial	25.746	NA
T13	B	3	medial	27.585	NA
T13	B	3	medial	25.133	NA
T13	B	3	medial	26.972	NA
T13	B	3	medial	28.811	NA
T13	B	3	medial	26.359	NA
T13	B	3	medial	26.359	NA
T13	B	3	marginal	31.876	NA
T13	B	3	marginal	18.39	NA
T13	B	3	marginal	30.65	NA
T13	B	3	marginal	25.133	NA
T13	C	1	medial	36.78	NA
T13	C	1	medial	33.4085	NA
T13	C	1	medial	31.5695	NA
T13	C	1	medial	28.811	NA
T13	C	1	medial	36.4735	NA
T13	C	1	medial	33.102	NA
T13	C	1	medial	30.3435	NA
T13	C	1	medial	33.4085	NA
T13	C	1	medial	30.65	NA
T13	C	1	medial	29.1175	NA
T13	C	1	marginal	26.6655	NA
T13	C	1	marginal	26.359	NA
T13	C	1	marginal	24.52	NA
T13	C	1	marginal	22.9875	NA
T13	C	2	medial	36.167	NA
T13	C	2	medial	45.975	NA
T13	C	2	medial	34.941	NA
T13	C	2	medial	36.78	NA
T13	C	2	medial	30.037	NA
T13	C	2	medial	47.814	NA
T13	C	2	medial	32.7955	NA
T13	C	2	medial	30.65	NA
T13	C	2	medial	32.1825	NA
T13	C	2	medial	46.588	NA
T13	C	2	marginal	32.489	NA
T13	C	2	marginal	30.65	NA
T13	C	2	marginal	30.037	NA
T13	C	2	marginal	34.941	NA
T13	C	3	medial	33.102	NA
T13	C	3	medial	26.972	NA
T13	C	3	medial	27.585	NA
T13	C	3	medial	36.167	NA
T13	C	3	medial	27.8915	NA
T13	C	3	medial	31.263	NA
T13	C	3	medial	35.2475	NA
T13	C	3	medial	30.65	NA
T13	C	3	medial	30.037	NA
T13	C	3	medial	29.424	NA
T13	C	3	marginal	30.3435	NA
T13	C	3	marginal	26.6655	NA
T13	C	3	marginal	23.907	NA
T13	C	3	marginal	25.133	NA
T13	D	1	medial	37.0865	NA
T13	D	1	medial	38.3125	NA
T13	D	1	medial	35.8605	NA
T13	D	1	medial	35.554	NA
T13	D	1	medial	36.4735	NA
T13	D	1	medial	38.619	NA
T13	D	1	medial	32.1825	NA
T13	D	1	medial	35.2475	NA
T13	D	1	medial	41.9905	NA
T13	D	1	medial	40.7645	NA
T13	D	1	marginal	22.068	NA
T13	D	1	marginal	27.585	NA
T13	D	1	marginal	28.811	NA
T13	D	1	marginal	26.6655	NA
T13	D	2	medial	31.876	NA
T13	D	2	medial	36.4735	NA
T13	D	2	medial	36.78	NA
T13	D	2	medial	37.393	NA
T13	D	2	medial	39.845	NA
T13	D	2	medial	59.461	NA
T13	D	2	medial	29.1175	NA
T13	D	2	medial	30.3435	NA
T13	D	2	medial	29.424	NA
T13	D	2	medial	40.458	NA
T13	D	2	marginal	31.876	NA
T13	D	2	marginal	30.037	NA
T13	D	2	marginal	29.7305	NA
T13	D	2	marginal	34.6345	NA
T13	D	3	medial	39.845	NA
T13	D	3	medial	36.78	NA
T13	D	3	medial	35.8605	NA
T13	D	3	medial	41.684	NA
T13	D	3	medial	40.7645	NA
T13	D	3	medial	38.006	NA
T13	D	3	medial	41.071	NA
T13	D	3	medial	37.6995	NA
T13	D	3	medial	34.6345	NA
T13	D	3	medial	35.554	NA
T13	D	3	marginal	33.102	NA
T13	D	3	marginal	30.65	NA
T13	D	3	marginal	30.3435	NA
T13	D	3	marginal	29.7305	NA
T14	C	2	medial	35.2475	NA
T14	C	2	medial	44.4425	NA
T14	C	2	medial	38.619	NA
T14	C	2	medial	37.6995	NA
T14	C	2	medial	35.8605	NA
T14	C	2	medial	36.167	NA
T14	C	2	medial	39.5385	NA
T14	C	2	medial	37.6995	NA
T14	C	2	medial	36.167	NA
T14	C	2	medial	42.91	NA
T14	C	2	marginal	27.8915	NA
T14	C	2	marginal	30.037	NA
T14	C	2	marginal	29.424	NA
T14	C	2	marginal	28.5045	NA
T15	A	3	medial	41.684	0.461549335
T15	A	3	medial	44.749	0.461549335
T15	A	3	medial	38.619	0.461549335
T15	A	3	medial	47.5075	0.461549335
T15	A	3	medial	53.6375	0.461549335
T15	A	3	medial	42.297	0.461549335
T15	A	3	medial	41.684	0.461549335
T15	A	3	medial	44.4425	0.461549335
T15	A	3	medial	35.8605	0.461549335
T15	A	3	medial	40.458	0.461549335
T15	A	3	marginal	33.102	0.461549335
T15	A	3	marginal	34.941	0.461549335
T15	A	3	marginal	36.4735	0.461549335
T15	A	3	marginal	31.876	0.461549335
T15	B	1	medial	39.232	0.461549335
T15	B	1	medial	37.6995	0.461549335
T15	B	1	medial	33.102	0.461549335
T15	B	1	medial	41.071	0.461549335
T15	B	1	medial	32.1825	0.461549335
T15	B	1	medial	35.8605	0.461549335
T15	B	1	medial	32.489	0.461549335
T15	B	1	medial	36.78	0.461549335
T15	B	1	medial	35.2475	0.461549335
T15	B	1	medial	35.554	0.461549335
T15	B	1	marginal	29.7305	0.461549335
T15	B	1	marginal	25.746	0.461549335
T15	B	1	marginal	30.65	0.461549335
T15	B	1	marginal	24.2135	0.461549335
T15	B	2	medial	39.845	0.461549335
T15	B	2	medial	39.5385	0.461549335
T15	B	2	medial	35.554	0.461549335
T15	B	2	medial	30.3435	0.461549335
T15	B	2	medial	41.9905	0.461549335
T15	B	2	medial	37.393	0.461549335
T15	B	2	medial	28.5045	0.461549335
T15	B	2	medial	37.393	0.461549335
T15	B	2	medial	30.3435	0.461549335
T15	B	2	medial	37.6995	0.461549335
T15	B	2	marginal	30.037	0.461549335
T15	B	2	marginal	26.359	0.461549335
T15	B	2	marginal	27.2785	0.461549335
T15	B	2	marginal	29.7305	0.461549335
T15	C	2	medial	26.6655	0.461549335
T15	D	3	medial	31.263	0.461549335
T15	D	3	medial	34.0215	0.461549335
T15	D	3	medial	30.65	0.461549335
T15	D	3	medial	30.9565	0.461549335
T15	D	3	medial	32.489	0.461549335
T15	D	3	medial	36.78	0.461549335
T15	D	3	medial	37.0865	0.461549335
T15	D	3	medial	30.9565	0.461549335
T15	D	3	medial	34.328	0.461549335
T15	D	3	medial	33.4085	0.461549335
T15	D	3	marginal	27.585	0.461549335
T15	D	3	marginal	29.424	0.461549335
T15	D	3	marginal	24.52	0.461549335
T15	D	3	marginal	23.907	0.461549335
T16	A	1	medial	30.65	0.566591597
T16	A	1	medial	26.359	0.566591597
T16	A	1	marginal	22.068	0.566591597
T16	A	1	marginal	24.52	0.566591597
T16	A	1	marginal	24.2135	0.566591597
T16	A	1	marginal	21.455	0.566591597
T16	A	2	medial	27.585	0.566591597
T16	A	2	medial	31.263	0.566591597
T16	A	2	medial	30.037	0.566591597
T16	A	2	medial	27.585	0.566591597
T16	A	2	medial	32.1825	0.566591597
T16	A	2	medial	33.102	0.566591597
T16	A	2	medial	29.7305	0.566591597
T16	A	2	medial	27.8915	0.566591597
T16	A	2	medial	34.328	0.566591597
T16	A	2	medial	34.941	0.566591597
T16	A	2	marginal	32.7955	0.566591597
T16	A	2	marginal	24.52	0.566591597
T16	A	2	marginal	26.0525	0.566591597
T16	A	2	marginal	31.5695	0.566591597
T16	B	1	medial	30.037	0.566591597
T16	B	1	medial	32.489	0.566591597
T16	B	1	medial	28.198	0.566591597
T16	B	1	medial	26.972	0.566591597
T16	B	1	medial	37.393	0.566591597
T16	B	1	medial	37.0865	0.566591597
T16	B	1	medial	35.554	0.566591597
T16	B	1	medial	39.232	0.566591597
T16	B	1	medial	27.2785	0.566591597
T16	B	1	medial	35.554	0.566591597
T16	B	1	marginal	29.7305	0.566591597
T16	B	1	marginal	22.3745	0.566591597
T16	B	1	marginal	30.3435	0.566591597
T16	B	1	marginal	21.455	0.566591597
T16	B	2	medial	40.1515	0.566591597
T16	B	2	medial	38.619	0.566591597
T16	B	2	medial	38.3125	0.566591597
T16	B	2	medial	39.845	0.566591597
T16	B	2	medial	41.9905	0.566591597
T16	B	2	medial	30.65	0.566591597
T16	B	2	medial	34.941	0.566591597
T16	B	2	medial	38.9255	0.566591597
T16	B	2	medial	37.6995	0.566591597
T16	B	2	medial	39.232	0.566591597
T16	B	2	marginal	34.0215	0.566591597
T16	B	2	marginal	26.359	0.566591597
T16	B	2	marginal	33.4085	0.566591597
T16	B	2	marginal	31.263	0.566591597
T16	B	3	medial	27.8915	0.566591597
T16	B	3	medial	39.232	0.566591597
T16	B	3	medial	34.6345	0.566591597
T16	B	3	medial	31.5695	0.566591597
T16	B	3	medial	32.1825	0.566591597
T16	B	3	medial	27.585	0.566591597
T16	B	3	medial	30.3435	0.566591597
T16	B	3	medial	33.4085	0.566591597
T16	B	3	medial	30.037	0.566591597
T16	B	3	medial	30.65	0.566591597
T16	B	3	marginal	28.5045	0.566591597
T16	B	3	marginal	19.003	0.566591597
T16	B	3	marginal	25.4395	0.566591597
T16	B	3	marginal	24.52	0.566591597
T16	C	1	medial	29.7305	0.566591597
T16	C	1	medial	31.5695	0.566591597
T16	C	1	medial	34.328	0.566591597
T16	C	1	medial	38.619	0.566591597
T16	C	1	medial	31.263	0.566591597
T16	C	1	medial	31.876	0.566591597
T16	C	1	medial	37.0865	0.566591597
T16	C	1	medial	30.65	0.566591597
